"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, in (LGR S/N: 21471862, SEN S/N: 21560958)"
770,23/03/11 00:15:42,0.000
771,23/03/11 00:20:42,0.000
772,23/03/11 00:25:42,0.000
773,23/03/11 00:30:42,0.000
774,23/03/11 00:35:42,0.000
775,23/03/11 00:40:42,0.000
776,23/03/11 00:45:42,0.000
777,23/03/11 00:50:42,0.000
778,23/03/11 00:55:42,0.000
779,23/03/11 01:00:42,0.000
780,23/03/11 01:05:42,0.000
781,23/03/11 01:10:42,0.000
782,23/03/11 01:15:42,0.000
783,23/03/11 01:20:42,0.000
784,23/03/11 01:25:42,0.000
785,23/03/11 01:30:42,0.000
786,23/03/11 01:35:42,0.000
787,23/03/11 01:40:42,0.000
788,23/03/11 01:45:42,0.000
789,23/03/11 01:50:42,0.000
790,23/03/11 01:55:42,0.000
791,23/03/11 02:00:42,0.000
792,23/03/11 02:05:42,0.000
793,23/03/11 02:10:42,0.000
794,23/03/11 02:15:42,0.000
795,23/03/11 02:20:42,0.000
796,23/03/11 02:25:42,0.000
797,23/03/11 02:30:42,0.000
798,23/03/11 02:35:42,0.000
799,23/03/11 02:40:42,0.000
800,23/03/11 02:45:42,0.000
801,23/03/11 02:50:42,0.000
802,23/03/11 02:55:42,0.000
803,23/03/11 03:00:42,0.000
804,23/03/11 03:05:42,0.000
805,23/03/11 03:10:42,0.000
806,23/03/11 03:15:42,0.000
807,23/03/11 03:20:42,0.000
808,23/03/11 03:25:42,0.000
809,23/03/11 03:30:42,0.000
810,23/03/11 03:35:42,0.000
811,23/03/11 03:40:42,0.000
812,23/03/11 03:45:42,0.000
813,23/03/11 03:50:42,0.000
814,23/03/11 03:55:42,0.000
815,23/03/11 04:00:42,0.000
816,23/03/11 04:05:42,0.000
817,23/03/11 04:10:42,0.000
818,23/03/11 04:15:42,0.000
819,23/03/11 04:20:42,0.000
820,23/03/11 04:25:42,0.000
821,23/03/11 04:30:42,0.000
822,23/03/11 04:35:42,0.000
823,23/03/11 04:40:42,0.000
824,23/03/11 04:45:42,0.000
825,23/03/11 04:50:42,0.000
826,23/03/11 04:55:42,0.000
827,23/03/11 05:00:42,0.000
828,23/03/11 05:05:42,0.000
829,23/03/11 05:10:42,0.000
830,23/03/11 05:15:42,0.000
831,23/03/11 05:20:42,0.000
832,23/03/11 05:25:42,0.000
833,23/03/11 05:30:42,0.000
834,23/03/11 05:35:42,0.000
835,23/03/11 05:40:42,0.000
836,23/03/11 05:45:42,0.000
837,23/03/11 05:50:42,0.000
838,23/03/11 05:55:42,0.000
839,23/03/11 06:00:42,0.000
840,23/03/11 06:05:42,0.000
841,23/03/11 06:10:42,0.000
842,23/03/11 06:15:42,0.000
843,23/03/11 06:20:42,0.000
844,23/03/11 06:25:42,0.000
845,23/03/11 06:30:42,0.000
846,23/03/11 06:35:42,0.000
847,23/03/11 06:40:42,0.000
848,23/03/11 06:45:42,0.000
849,23/03/11 06:50:42,0.000
850,23/03/11 06:55:42,0.000
851,23/03/11 07:00:42,0.000
852,23/03/11 07:05:42,0.000
853,23/03/11 07:10:42,0.000
854,23/03/11 07:15:42,0.000
855,23/03/11 07:20:42,0.000
856,23/03/11 07:25:42,0.000
857,23/03/11 07:30:42,0.000
858,23/03/11 07:35:42,0.000
859,23/03/11 07:40:42,0.000
860,23/03/11 07:45:42,0.000
861,23/03/11 07:50:42,0.000
862,23/03/11 07:55:42,0.000
863,23/03/11 08:00:42,0.000
864,23/03/11 08:05:42,0.000
865,23/03/11 08:10:42,0.000
866,23/03/11 08:15:42,0.000
867,23/03/11 08:20:42,0.000
868,23/03/11 08:25:42,0.000
869,23/03/11 08:30:42,0.000
870,23/03/11 08:35:42,0.000
871,23/03/11 08:40:42,0.000
872,23/03/11 08:45:42,0.000
873,23/03/11 08:50:42,0.000
874,23/03/11 08:55:42,0.000
875,23/03/11 09:00:42,0.000
876,23/03/11 09:05:42,0.000
877,23/03/11 09:10:42,0.000
878,23/03/11 09:15:42,0.000
879,23/03/11 09:20:42,0.000
880,23/03/11 09:25:42,0.000
881,23/03/11 09:30:42,0.000
882,23/03/11 09:35:42,0.000
883,23/03/11 09:40:42,0.000
884,23/03/11 09:45:42,0.000
885,23/03/11 09:50:42,0.000
886,23/03/11 09:55:42,0.000
887,23/03/11 10:00:42,0.000
888,23/03/11 10:05:42,0.000
889,23/03/11 10:10:42,0.000
890,23/03/11 10:15:42,0.000
891,23/03/11 10:20:42,0.000
892,23/03/11 10:25:42,0.000
893,23/03/11 10:30:42,0.000
894,23/03/11 10:35:42,0.000
895,23/03/11 10:40:42,0.000
896,23/03/11 10:45:42,0.000
897,23/03/11 10:50:42,0.000
898,23/03/11 10:55:42,0.000
899,23/03/11 11:00:42,0.000
900,23/03/11 11:05:42,0.000
901,23/03/11 11:10:42,0.000
902,23/03/11 11:15:42,0.000
903,23/03/11 11:20:42,0.000
904,23/03/11 11:25:42,0.000
905,23/03/11 11:30:42,0.000
906,23/03/11 11:35:42,0.000
907,23/03/11 11:40:42,0.000
908,23/03/11 11:45:42,0.000
909,23/03/11 11:50:42,0.024
910,23/03/11 11:55:42,0.000
911,23/03/11 12:00:42,0.008
912,23/03/11 12:05:42,0.000
913,23/03/11 12:10:42,0.000
914,23/03/11 12:15:42,0.000
915,23/03/11 12:20:42,0.000
916,23/03/11 12:25:42,0.008
917,23/03/11 12:30:42,0.000
918,23/03/11 12:35:42,0.000
919,23/03/11 12:40:42,0.000
920,23/03/11 12:45:42,0.000
921,23/03/11 12:50:42,0.000
922,23/03/11 12:55:42,0.000
923,23/03/11 13:00:42,0.000
924,23/03/11 13:05:42,0.000
925,23/03/11 13:10:42,0.000
926,23/03/11 13:15:42,0.000
927,23/03/11 13:20:42,0.000
928,23/03/11 13:25:42,0.000
929,23/03/11 13:30:42,0.000
930,23/03/11 13:35:42,0.000
931,23/03/11 13:40:42,0.000
932,23/03/11 13:45:42,0.000
933,23/03/11 13:50:42,0.000
934,23/03/11 13:55:42,0.000
935,23/03/11 14:00:42,0.000
936,23/03/11 14:05:42,0.000
937,23/03/11 14:10:42,0.000
938,23/03/11 14:15:42,0.000
939,23/03/11 14:20:42,0.000
940,23/03/11 14:25:42,0.000
941,23/03/11 14:30:42,0.000
942,23/03/11 14:35:42,0.000
943,23/03/11 14:40:42,0.000
944,23/03/11 14:45:42,0.000
945,23/03/11 14:50:42,0.000
946,23/03/11 14:55:42,0.000
947,23/03/11 15:00:42,0.000
948,23/03/11 15:05:42,0.000
949,23/03/11 15:10:42,0.000
950,23/03/11 15:15:42,0.000
951,23/03/11 15:20:42,0.000
952,23/03/11 15:25:42,0.000
953,23/03/11 15:30:42,0.000
954,23/03/11 15:35:42,0.000
955,23/03/11 15:40:42,0.000
956,23/03/11 15:45:42,0.000
957,23/03/11 15:50:42,0.000
958,23/03/11 15:55:42,0.000
959,23/03/11 16:00:42,0.000
960,23/03/11 16:05:42,0.000
961,23/03/11 16:10:42,0.000
962,23/03/11 16:15:42,0.000
963,23/03/11 16:20:42,0.000
964,23/03/11 16:25:42,0.000
965,23/03/11 16:30:42,0.000
966,23/03/11 16:35:42,0.000
967,23/03/11 16:40:42,0.000
968,23/03/11 16:45:42,0.000
969,23/03/11 16:50:42,0.000
970,23/03/11 16:55:42,0.000
971,23/03/11 17:00:42,0.000
972,23/03/11 17:05:42,0.000
973,23/03/11 17:10:42,0.000
974,23/03/11 17:15:42,0.000
975,23/03/11 17:20:42,0.000
976,23/03/11 17:25:42,0.000
977,23/03/11 17:30:42,0.000
978,23/03/11 17:35:42,0.000
979,23/03/11 17:40:42,0.000
980,23/03/11 17:45:42,0.000
981,23/03/11 17:50:42,0.000
982,23/03/11 17:55:42,0.000
983,23/03/11 18:00:42,0.000
984,23/03/11 18:05:42,0.000
985,23/03/11 18:10:42,0.000
986,23/03/11 18:15:42,0.000
987,23/03/11 18:20:42,0.000
988,23/03/11 18:25:42,0.000
989,23/03/11 18:30:42,0.000
990,23/03/11 18:35:42,0.000
991,23/03/11 18:40:42,0.000
992,23/03/11 18:45:42,0.000
993,23/03/11 18:50:42,0.000
994,23/03/11 18:55:42,0.000
995,23/03/11 19:00:42,0.000
996,23/03/11 19:05:42,0.000
997,23/03/11 19:10:42,0.000
998,23/03/11 19:15:42,0.000
999,23/03/11 19:20:42,0.000
1000,23/03/11 19:25:42,0.000
1001,23/03/11 19:30:42,0.000
1002,23/03/11 19:35:42,0.000
1003,23/03/11 19:40:42,0.000
1004,23/03/11 19:45:42,0.000
1005,23/03/11 19:50:42,0.000
1006,23/03/11 19:55:42,0.000
1007,23/03/11 20:00:42,0.000
1008,23/03/11 20:05:42,0.000
1009,23/03/11 20:10:42,0.000
1010,23/03/11 20:15:42,0.000
1011,23/03/11 20:20:42,0.000
1012,23/03/11 20:25:42,0.000
1013,23/03/11 20:30:42,0.000
1014,23/03/11 20:35:42,0.000
1015,23/03/11 20:40:42,0.000
1016,23/03/11 20:45:42,0.000
1017,23/03/11 20:50:42,0.000
1018,23/03/11 20:55:42,0.000
1019,23/03/11 21:00:42,0.000
1020,23/03/11 21:05:42,0.000
1021,23/03/11 21:10:42,0.000
1022,23/03/11 21:15:42,0.000
1023,23/03/11 21:20:42,0.000
1024,23/03/11 21:25:42,0.000
1025,23/03/11 21:30:42,0.000
1026,23/03/11 21:35:42,0.000
1027,23/03/11 21:40:42,0.000
1028,23/03/11 21:45:42,0.000
1029,23/03/11 21:50:42,0.000
1030,23/03/11 21:55:42,0.000
1031,23/03/11 22:00:42,0.000
1032,23/03/11 22:05:42,0.000
1033,23/03/11 22:10:42,0.000
1034,23/03/11 22:15:42,0.000
1035,23/03/11 22:20:42,0.000
1036,23/03/11 22:25:42,0.000
1037,23/03/11 22:30:42,0.000
1038,23/03/11 22:35:42,0.000
1039,23/03/11 22:40:42,0.000
1040,23/03/11 22:45:42,0.000
1041,23/03/11 22:50:42,0.000
1042,23/03/11 22:55:42,0.000
1043,23/03/11 23:00:42,0.000
1044,23/03/11 23:05:42,0.000
1045,23/03/11 23:10:42,0.000
1046,23/03/11 23:15:42,0.000
1047,23/03/11 23:20:42,0.000
1048,23/03/11 23:25:42,0.000
1049,23/03/11 23:30:42,0.000
1050,23/03/11 23:35:42,0.000
1051,23/03/11 23:40:42,0.000
1052,23/03/11 23:45:42,0.000
1053,23/03/11 23:50:42,0.000
1054,23/03/11 23:55:42,0.000
1055,23/03/12 00:00:42,0.000
1056,23/03/12 00:05:42,0.000
1057,23/03/12 00:10:42,0.000
1058,23/03/12 00:15:42,0.000
1059,23/03/12 00:20:42,0.000
1060,23/03/12 00:25:42,0.000
1061,23/03/12 00:30:42,0.000
1062,23/03/12 00:35:42,0.000
1063,23/03/12 00:40:42,0.000
1064,23/03/12 00:45:42,0.000
1065,23/03/12 00:50:42,0.000
1066,23/03/12 00:55:42,0.000
1067,23/03/12 01:00:42,0.000
1068,23/03/12 01:05:42,0.000
1069,23/03/12 01:10:42,0.000
1070,23/03/12 01:15:42,0.000
1071,23/03/12 01:20:42,0.000
1072,23/03/12 01:25:42,0.000
1073,23/03/12 01:30:42,0.000
1074,23/03/12 01:35:42,0.000
1075,23/03/12 01:40:42,0.000
1076,23/03/12 01:45:42,0.000
1077,23/03/12 01:50:42,0.000
1078,23/03/12 01:55:42,0.000
1079,23/03/12 02:00:42,0.000
1080,23/03/12 02:05:42,0.000
1081,23/03/12 02:10:42,0.000
1082,23/03/12 02:15:42,0.000
1083,23/03/12 02:20:42,0.000
1084,23/03/12 02:25:42,0.000
1085,23/03/12 02:30:42,0.000
1086,23/03/12 02:35:42,0.000
1087,23/03/12 02:40:42,0.000
1088,23/03/12 02:45:42,0.000
1089,23/03/12 02:50:42,0.000
1090,23/03/12 02:55:42,0.000
1091,23/03/12 03:00:42,0.000
1092,23/03/12 03:05:42,0.000
1093,23/03/12 03:10:42,0.000
1094,23/03/12 03:15:42,0.000
1095,23/03/12 03:20:42,0.000
1096,23/03/12 03:25:42,0.000
1097,23/03/12 03:30:42,0.000
1098,23/03/12 03:35:42,0.000
1099,23/03/12 03:40:42,0.000
1100,23/03/12 03:45:42,0.000
1101,23/03/12 03:50:42,0.000
1102,23/03/12 03:55:42,0.000
1103,23/03/12 04:00:42,0.000
1104,23/03/12 04:05:42,0.000
1105,23/03/12 04:10:42,0.000
1106,23/03/12 04:15:42,0.000
1107,23/03/12 04:20:42,0.000
1108,23/03/12 04:25:42,0.000
1109,23/03/12 04:30:42,0.000
1110,23/03/12 04:35:42,0.000
1111,23/03/12 04:40:42,0.000
1112,23/03/12 04:45:42,0.000
1113,23/03/12 04:50:42,0.000
1114,23/03/12 04:55:42,0.000
1115,23/03/12 05:00:42,0.000
1116,23/03/12 05:05:42,0.000
1117,23/03/12 05:10:42,0.000
1118,23/03/12 05:15:42,0.000
1119,23/03/12 05:20:42,0.000
1120,23/03/12 05:25:42,0.000
1121,23/03/12 05:30:42,0.000
1122,23/03/12 05:35:42,0.000
1123,23/03/12 05:40:42,0.000
1124,23/03/12 05:45:42,0.000
1125,23/03/12 05:50:42,0.000
1126,23/03/12 05:55:42,0.000
1127,23/03/12 06:00:42,0.000
1128,23/03/12 06:05:42,0.000
1129,23/03/12 06:10:42,0.000
1130,23/03/12 06:15:42,0.000
1131,23/03/12 06:20:42,0.000
1132,23/03/12 06:25:42,0.000
1133,23/03/12 06:30:42,0.000
1134,23/03/12 06:35:42,0.000
1135,23/03/12 06:40:42,0.000
1136,23/03/12 06:45:42,0.000
1137,23/03/12 06:50:42,0.000
1138,23/03/12 06:55:42,0.000
1139,23/03/12 07:00:42,0.000
1140,23/03/12 07:05:42,0.000
1141,23/03/12 07:10:42,0.000
1142,23/03/12 07:15:42,0.000
1143,23/03/12 07:20:42,0.000
1144,23/03/12 07:25:42,0.000
1145,23/03/12 07:30:42,0.000
1146,23/03/12 07:35:42,0.000
1147,23/03/12 07:40:42,0.000
1148,23/03/12 07:45:42,0.000
1149,23/03/12 07:50:42,0.000
1150,23/03/12 07:55:42,0.000
1151,23/03/12 08:00:42,0.000
1152,23/03/12 08:05:42,0.000
1153,23/03/12 08:10:42,0.000
1154,23/03/12 08:15:42,0.000
1155,23/03/12 08:20:42,0.000
1156,23/03/12 08:25:42,0.000
1157,23/03/12 08:30:42,0.000
1158,23/03/12 08:35:42,0.000
1159,23/03/12 08:40:42,0.000
1160,23/03/12 08:45:42,0.000
1161,23/03/12 08:50:42,0.000
1162,23/03/12 08:55:42,0.000
1163,23/03/12 09:00:42,0.000
1164,23/03/12 09:05:42,0.000
1165,23/03/12 09:10:42,0.000
1166,23/03/12 09:15:42,0.000
1167,23/03/12 09:20:42,0.000
1168,23/03/12 09:25:42,0.000
1169,23/03/12 09:30:42,0.000
1170,23/03/12 09:35:42,0.000
1171,23/03/12 09:40:42,0.000
1172,23/03/12 09:45:42,0.000
1173,23/03/12 09:50:42,0.000
1174,23/03/12 09:55:42,0.000
1175,23/03/12 10:00:42,0.000
1176,23/03/12 10:05:42,0.000
1177,23/03/12 10:10:42,0.000
1178,23/03/12 10:15:42,0.000
1179,23/03/12 10:20:42,0.000
1180,23/03/12 10:25:42,0.000
1181,23/03/12 10:30:42,0.000
1182,23/03/12 10:35:42,0.000
1183,23/03/12 10:40:42,0.000
1184,23/03/12 10:45:42,0.000
1185,23/03/12 10:50:42,0.000
1186,23/03/12 10:55:42,0.000
1187,23/03/12 11:00:42,0.000
1188,23/03/12 11:05:42,0.000
1189,23/03/12 11:10:42,0.000
1190,23/03/12 11:15:42,0.000
1191,23/03/12 11:20:42,0.000
1192,23/03/12 11:25:42,0.000
1193,23/03/12 11:30:42,0.000
1194,23/03/12 11:35:42,0.000
1195,23/03/12 11:40:42,0.000
1196,23/03/12 11:45:42,0.000
1197,23/03/12 11:50:42,0.000
1198,23/03/12 11:55:42,0.000
1199,23/03/12 12:00:42,0.000
1200,23/03/12 12:05:42,0.000
1201,23/03/12 12:10:42,0.000
1202,23/03/12 12:15:42,0.000
1203,23/03/12 12:20:42,0.000
1204,23/03/12 12:25:42,0.000
1205,23/03/12 12:30:42,0.008
1206,23/03/12 12:35:42,0.000
1207,23/03/12 12:40:42,0.000
1208,23/03/12 12:45:42,0.008
1209,23/03/12 12:50:42,0.008
1210,23/03/12 12:55:42,0.008
1211,23/03/12 13:00:42,0.008
1212,23/03/12 13:05:42,0.000
1213,23/03/12 13:10:42,0.000
1214,23/03/12 13:15:42,0.000
1215,23/03/12 13:20:42,0.000
1216,23/03/12 13:25:42,0.039
1217,23/03/12 13:30:42,0.031
1218,23/03/12 13:35:42,0.031
1219,23/03/12 13:40:42,0.071
1220,23/03/12 13:45:42,0.134
1221,23/03/12 13:50:42,0.024
1222,23/03/12 13:55:42,0.016
1223,23/03/12 14:00:42,0.008
1224,23/03/12 14:05:42,0.024
1225,23/03/12 14:10:42,0.008
1226,23/03/12 14:15:42,0.000
1227,23/03/12 14:20:42,0.000
1228,23/03/12 14:25:42,0.008
1229,23/03/12 14:30:42,0.000
1230,23/03/12 14:35:42,0.000
1231,23/03/12 14:40:42,0.000
1232,23/03/12 14:45:42,0.000
1233,23/03/12 14:50:42,0.000
1234,23/03/12 14:55:42,0.000
1235,23/03/12 15:00:42,0.000
1236,23/03/12 15:05:42,0.000
1237,23/03/12 15:10:42,0.000
1238,23/03/12 15:15:42,0.008
1239,23/03/12 15:20:42,0.000
1240,23/03/12 15:25:42,0.000
1241,23/03/12 15:30:42,0.000
1242,23/03/12 15:35:42,0.000
1243,23/03/12 15:40:42,0.000
1244,23/03/12 15:45:42,0.000
1245,23/03/12 15:50:42,0.000
1246,23/03/12 15:55:42,0.000
1247,23/03/12 16:00:42,0.000
1248,23/03/12 16:05:42,0.000
1249,23/03/12 16:10:42,0.000
1250,23/03/12 16:15:42,0.000
1251,23/03/12 16:20:42,0.000
1252,23/03/12 16:25:42,0.000
1253,23/03/12 16:30:42,0.000
1254,23/03/12 16:35:42,0.000
1255,23/03/12 16:40:42,0.000
1256,23/03/12 16:45:42,0.000
1257,23/03/12 16:50:42,0.000
1258,23/03/12 16:55:42,0.000
1259,23/03/12 17:00:42,0.000
1260,23/03/12 17:05:42,0.000
1261,23/03/12 17:10:42,0.000
1262,23/03/12 17:15:42,0.000
1263,23/03/12 17:20:42,0.000
1264,23/03/12 17:25:42,0.000
1265,23/03/12 17:30:42,0.000
1266,23/03/12 17:35:42,0.000
1267,23/03/12 17:40:42,0.000
1268,23/03/12 17:45:42,0.000
1269,23/03/12 17:50:42,0.000
1270,23/03/12 17:55:42,0.000
1271,23/03/12 18:00:42,0.000
1272,23/03/12 18:05:42,0.000
1273,23/03/12 18:10:42,0.000
1274,23/03/12 18:15:42,0.000
1275,23/03/12 18:20:42,0.000
1276,23/03/12 18:25:42,0.000
1277,23/03/12 18:30:42,0.000
1278,23/03/12 18:35:42,0.000
1279,23/03/12 18:40:42,0.000
1280,23/03/12 18:45:42,0.000
1281,23/03/12 18:50:42,0.000
1282,23/03/12 18:55:42,0.000
1283,23/03/12 19:00:42,0.000
1284,23/03/12 19:05:42,0.000
1285,23/03/12 19:10:42,0.000
1286,23/03/12 19:15:42,0.000
1287,23/03/12 19:20:42,0.000
1288,23/03/12 19:25:42,0.000
1289,23/03/12 19:30:42,0.000
1290,23/03/12 19:35:42,0.000
1291,23/03/12 19:40:42,0.000
1292,23/03/12 19:45:42,0.000
1293,23/03/12 19:50:42,0.000
1294,23/03/12 19:55:42,0.000
1295,23/03/12 20:00:42,0.000
1296,23/03/12 20:05:42,0.000
1297,23/03/12 20:10:42,0.000
1298,23/03/12 20:15:42,0.000
1299,23/03/12 20:20:42,0.000
1300,23/03/12 20:25:42,0.000
1301,23/03/12 20:30:42,0.000
1302,23/03/12 20:35:42,0.000
1303,23/03/12 20:40:42,0.000
1304,23/03/12 20:45:42,0.000
1305,23/03/12 20:50:42,0.000
1306,23/03/12 20:55:42,0.000
1307,23/03/12 21:00:42,0.000
1308,23/03/12 21:05:42,0.000
1309,23/03/12 21:10:42,0.000
1310,23/03/12 21:15:42,0.000
1311,23/03/12 21:20:42,0.000
1312,23/03/12 21:25:42,0.000
1313,23/03/12 21:30:42,0.000
1314,23/03/12 21:35:42,0.000
1315,23/03/12 21:40:42,0.000
1316,23/03/12 21:45:42,0.000
1317,23/03/12 21:50:42,0.000
1318,23/03/12 21:55:42,0.000
1319,23/03/12 22:00:42,0.000
1320,23/03/12 22:05:42,0.000
1321,23/03/12 22:10:42,0.000
1322,23/03/12 22:15:42,0.000
1323,23/03/12 22:20:42,0.000
1324,23/03/12 22:25:42,0.000
1325,23/03/12 22:30:42,0.000
1326,23/03/12 22:35:42,0.000
1327,23/03/12 22:40:42,0.000
1328,23/03/12 22:45:42,0.000
1329,23/03/12 22:50:42,0.000
1330,23/03/12 22:55:42,0.000
1331,23/03/12 23:00:42,0.000
1332,23/03/12 23:05:42,0.000
1333,23/03/12 23:10:42,0.000
1334,23/03/12 23:15:42,0.000
1335,23/03/12 23:20:42,0.000
1336,23/03/12 23:25:42,0.000
1337,23/03/12 23:30:42,0.000
1338,23/03/12 23:35:42,0.000
1339,23/03/12 23:40:42,0.000
1340,23/03/12 23:45:42,0.000
1341,23/03/12 23:50:42,0.000
1342,23/03/12 23:55:42,0.000
1343,23/03/13 00:00:42,0.000
1344,23/03/13 00:05:42,0.000
1345,23/03/13 00:10:42,0.000
1346,23/03/13 00:15:42,0.000
1347,23/03/13 00:20:42,0.000
1348,23/03/13 00:25:42,0.000
1349,23/03/13 00:30:42,0.000
1350,23/03/13 00:35:42,0.000
1351,23/03/13 00:40:42,0.000
1352,23/03/13 00:45:42,0.000
1353,23/03/13 00:50:42,0.000
1354,23/03/13 00:55:42,0.000
1355,23/03/13 01:00:42,0.000
1356,23/03/13 01:05:42,0.000
1357,23/03/13 01:10:42,0.000
1358,23/03/13 01:15:42,0.000
1359,23/03/13 01:20:42,0.000
1360,23/03/13 01:25:42,0.000
1361,23/03/13 01:30:42,0.000
1362,23/03/13 01:35:42,0.000
1363,23/03/13 01:40:42,0.000
1364,23/03/13 01:45:42,0.000
1365,23/03/13 01:50:42,0.000
1366,23/03/13 01:55:42,0.000
1367,23/03/13 02:00:42,0.000
1368,23/03/13 02:05:42,0.000
1369,23/03/13 02:10:42,0.000
1370,23/03/13 02:15:42,0.000
1371,23/03/13 02:20:42,0.000
1372,23/03/13 02:25:42,0.000
1373,23/03/13 02:30:42,0.000
1374,23/03/13 02:35:42,0.000
1375,23/03/13 02:40:42,0.000
1376,23/03/13 02:45:42,0.000
1377,23/03/13 02:50:42,0.000
1378,23/03/13 02:55:42,0.000
1379,23/03/13 03:00:42,0.000
1380,23/03/13 03:05:42,0.000
1381,23/03/13 03:10:42,0.000
1382,23/03/13 03:15:42,0.000
1383,23/03/13 03:20:42,0.000
1384,23/03/13 03:25:42,0.000
1385,23/03/13 03:30:42,0.000
1386,23/03/13 03:35:42,0.000
1387,23/03/13 03:40:42,0.000
1388,23/03/13 03:45:42,0.000
1389,23/03/13 03:50:42,0.000
1390,23/03/13 03:55:42,0.000
1391,23/03/13 04:00:42,0.000
1392,23/03/13 04:05:42,0.000
1393,23/03/13 04:10:42,0.000
1394,23/03/13 04:15:42,0.000
1395,23/03/13 04:20:42,0.000
1396,23/03/13 04:25:42,0.000
1397,23/03/13 04:30:42,0.000
1398,23/03/13 04:35:42,0.000
1399,23/03/13 04:40:42,0.000
1400,23/03/13 04:45:42,0.000
1401,23/03/13 04:50:42,0.000
1402,23/03/13 04:55:42,0.000
1403,23/03/13 05:00:42,0.000
1404,23/03/13 05:05:42,0.000
1405,23/03/13 05:10:42,0.000
1406,23/03/13 05:15:42,0.000
1407,23/03/13 05:20:42,0.000
1408,23/03/13 05:25:42,0.000
1409,23/03/13 05:30:42,0.000
1410,23/03/13 05:35:42,0.000
1411,23/03/13 05:40:42,0.000
1412,23/03/13 05:45:42,0.000
1413,23/03/13 05:50:42,0.000
1414,23/03/13 05:55:42,0.000
1415,23/03/13 06:00:42,0.000
1416,23/03/13 06:05:42,0.000
1417,23/03/13 06:10:42,0.000
1418,23/03/13 06:15:42,0.000
1419,23/03/13 06:20:42,0.000
1420,23/03/13 06:25:42,0.000
1421,23/03/13 06:30:42,0.000
1422,23/03/13 06:35:42,0.000
1423,23/03/13 06:40:42,0.000
1424,23/03/13 06:45:42,0.000
1425,23/03/13 06:50:42,0.000
1426,23/03/13 06:55:42,0.000
1427,23/03/13 07:00:42,0.000
1428,23/03/13 07:05:42,0.000
1429,23/03/13 07:10:42,0.000
1430,23/03/13 07:15:42,0.000
1431,23/03/13 07:20:42,0.000
1432,23/03/13 07:25:42,0.000
1433,23/03/13 07:30:42,0.000
1434,23/03/13 07:35:42,0.000
1435,23/03/13 07:40:42,0.000
1436,23/03/13 07:45:42,0.000
1437,23/03/13 07:50:42,0.000
1438,23/03/13 07:55:42,0.000
1439,23/03/13 08:00:42,0.000
1440,23/03/13 08:05:42,0.000
1441,23/03/13 08:10:42,0.000
1442,23/03/13 08:15:42,0.000
1443,23/03/13 08:20:42,0.000
1444,23/03/13 08:25:42,0.000
1445,23/03/13 08:30:42,0.000
1446,23/03/13 08:35:42,0.000
1447,23/03/13 08:40:42,0.000
1448,23/03/13 08:45:42,0.000
1449,23/03/13 08:50:42,0.000
1450,23/03/13 08:55:42,0.000
1451,23/03/13 09:00:42,0.000
1452,23/03/13 09:05:42,0.000
1453,23/03/13 09:10:42,0.000
1454,23/03/13 09:15:42,0.000
1455,23/03/13 09:20:42,0.000
1456,23/03/13 09:25:42,0.000
1457,23/03/13 09:30:42,0.000
1458,23/03/13 09:35:42,0.000
1459,23/03/13 09:40:42,0.000
1460,23/03/13 09:45:42,0.000
1461,23/03/13 09:50:42,0.000
1462,23/03/13 09:55:42,0.000
1463,23/03/13 10:00:42,0.000
1464,23/03/13 10:05:42,0.000
1465,23/03/13 10:10:42,0.000
1466,23/03/13 10:15:42,0.000
1467,23/03/13 10:20:42,0.000
1468,23/03/13 10:25:42,0.000
1469,23/03/13 10:30:42,0.000
1470,23/03/13 10:35:42,0.000
1471,23/03/13 10:40:42,0.000
1472,23/03/13 10:45:42,0.000
1473,23/03/13 10:50:42,0.000
1474,23/03/13 10:55:42,0.000
1475,23/03/13 11:00:42,0.000
1476,23/03/13 11:05:42,0.000
1477,23/03/13 11:10:42,0.000
1478,23/03/13 11:15:42,0.000
1479,23/03/13 11:20:42,0.000
1480,23/03/13 11:25:42,0.000
1481,23/03/13 11:30:42,0.000
1482,23/03/13 11:35:42,0.000
1483,23/03/13 11:40:42,0.000
1484,23/03/13 11:45:42,0.000
1485,23/03/13 11:50:42,0.000
1486,23/03/13 11:55:42,0.000
1487,23/03/13 12:00:42,0.000
1488,23/03/13 12:05:42,0.000
1489,23/03/13 12:10:42,0.008
1490,23/03/13 12:15:42,0.000
1491,23/03/13 12:20:42,0.000
1492,23/03/13 12:25:42,0.000
1493,23/03/13 12:30:42,0.000
1494,23/03/13 12:35:42,0.008
1495,23/03/13 12:40:42,0.000
1496,23/03/13 12:45:42,0.000
1497,23/03/13 12:50:42,0.000
1498,23/03/13 12:55:42,0.000
1499,23/03/13 13:00:42,0.000
1500,23/03/13 13:05:42,0.000
1501,23/03/13 13:10:42,0.000
1502,23/03/13 13:15:42,0.000
1503,23/03/13 13:20:42,0.000
1504,23/03/13 13:25:42,0.000
1505,23/03/13 13:30:42,0.000
1506,23/03/13 13:35:42,0.000
1507,23/03/13 13:40:42,0.000
1508,23/03/13 13:45:42,0.000
1509,23/03/13 13:50:42,0.000
1510,23/03/13 13:55:42,0.000
1511,23/03/13 14:00:42,0.000
1512,23/03/13 14:05:42,0.000
1513,23/03/13 14:10:42,0.000
1514,23/03/13 14:15:42,0.000
